IDADE,SALARIO_ANUAL,SIT_PROPIEDADE,TEMPO_DE_TRABALHO,MOTIVO,PONTUACAO_EMPRESTIMO,VALOR_TOTAL_SOLICITADO,TAXAS_JUROS,POSSIB_INADIMPLENCIA,RENDA_PERCENTUAL,INADIMPLENCIA,TEMPO_PRIMEIRA_SOL_CRED
24,50000,HIPOTECADA,4,"MELHORA DO LAR",A,6000,9.63,0,0.12,0,3
35,30000,ALUGADA,0,EMPREENDIMENTO,B,3000,10.65,0,0.1,0,8
NULL,54996,ALUGADA,4,MEDICO,C,12025,14.27,0,0.01,,30
22,58000,ALUGADA,4,PESSOAL,C,5000,13.85,0,0.09,0,2
28,35000,ALUGADA,12,PESSOAL,D,10000,16.29,0,0.29,0,5
31,19200,ALUGADA,5,"MELHORA DO LAR",B,8500,NULL,1,0.44,0,6
28,57600,ALUGADA,1,PESSOAL,B,3300,NULL,0,0.06,0,8
28,49000,HIPOTECADA,4,MEDICO,A,7000,7.51,0,0.14,0,8
26,99000,ALUGADA,5,PESSOAL,A,10000,7.29,0,0.1,0,2
22,160000,HIPOTECADA,0,MEDICO,B,35000,10.65,0,0.22,0,4
33,36000,HIPOTECADA,2,EDUCATIVO,E,6625,16.4,0,0.18,0,5
31,32400,ALUGADA,2,"PAGAMENTO DE DEBITOS",C,20500,11.03,1,0.63,1,6
26,55000,HIPOTECADA,10,MEDICO,A,3000,6.76,0,0.05,0,2
23,49200,ALUGADA,4,MEDICO,C,3200,13.48,0,0.07,1,3
24,77000,HIPOTECADA,2,EDUCATIVO,B,3850,11.11,0,0.05,0,2
26,38400,PROPIA,2,EDUCATIVO,B,5550,9.99,0,0.14,0,2
37,124000,HIPOTECADA,4,"MELHORA DO LAR",E,30000,17.99,0,0.24,0,12
22,45000,HIPOTECADA,1,EDUCATIVO,B,8000,12.53,0,0.18,0,3
32,28600,ALUGADA,3,EMPREENDIMENTO,B,6700,10.37,0,0.23,0,9
26,45000,ALUGADA,3,EDUCATIVO,B,15000,8.88,1,0.33,0,3
29,86028,HIPOTECADA,4,"MELHORA DO LAR",E,25000,16.82,0,0.29,0,9
35,100450,ALUGADA,1,PESSOAL,B,24000,12.69,0,0.24,0,7
32,55000,HIPOTECADA,0,MEDICO,C,9000,13.85,0,0.16,0,10
29,180000,HIPOTECADA,2,EMPREENDIMENTO,A,20000,NULL,0,0.11,0,6
26,21600,ALUGADA,9,EMPREENDIMENTO,B,7200,10.38,1,0.33,0,3
23,49000,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",A,9600,5.42,0,0.2,0,3
29,56000,HIPOTECADA,8,EMPREENDIMENTO,A,13000,7.88,0,0.23,0,5
26,32400,ALUGADA,9,MEDICO,C,4000,14.27,0,0.12,0,2
24,96000,HIPOTECADA,7,"MELHORA DO LAR",C,6000,13.92,0,0.06,1,4
35,415000,HIPOTECADA,2,"MELHORA DO LAR",E,15500,16.45,0,0.04,1,10
27,68400,PROPIA,0,EDUCATIVO,C,5000,12.99,0,0.07,0,8
31,28800,ALUGADA,1,EMPREENDIMENTO,B,5000,9.25,0,0.17,0,7
42,26280,,2,"PAGAMENTO DE DEBITOS",B,5500,9.91,0,0.08,0,3
26,51996,ALUGADA,8,MEDICO,C,8400,13.99,0,0.16,1,2
22,61547,PROPIA,1,EDUCATIVO,D,24250,14.96,0,0.39,1,3
23,27350,HIPOTECADA,5,EMPREENDIMENTO,B,1925,NULL,0,0.07,0,3
24,80000,HIPOTECADA,0,MEDICO,C,25000,NULL,0,0.31,1,2
53,55000,ALUGADA,1,"MELHORA DO LAR",A,9500,5.42,0,0.17,0,26
25,21500,ALUGADA,2,MEDICO,C,7500,11.34,1,0.35,0,2
33,72250,HIPOTECADA,0,MEDICO,D,25000,16,1,0.29,1,5
43,80000,HIPOTECADA,3,EMPREENDIMENTO,A,9800,5.99,0,0.12,0,17
24,30000,ALUGADA,6,"PAGAMENTO DE DEBITOS",A,6000,7.51,0,0.2,0,3
40,54000,ALUGADA,4,PESSOAL,C,15000,14.26,0,0.28,0,12
29,29000,ALUGADA,3,EMPREENDIMENTO,C,5000,15.23,0,0.17,1,7
25,62165,,2,MEDICO,,7500,NULL,0,0.05,0,10
30,72000,HIPOTECADA,5,"MELHORA DO LAR",B,7500,9.76,1,0.1,0,9
22,45000,HIPOTECADA,6,PESSOAL,A,5000,6.99,0,0.11,0,3
27,50000,ALUGADA,3,MEDICO,C,16000,NULL,1,0.32,1,5
22,32000,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,4800,11.11,0,0.15,0,4
31,66000,ALUGADA,3,PESSOAL,B,21000,10.37,1,0.32,0,10
30,36000,ALUGADA,3,"PAGAMENTO DE DEBITOS",C,24250,12.61,1,0.67,1,7
23,70550,ALUGADA,3,MEDICO,F,25000,19.04,1,0.3,1,4
24,56100,HIPOTECADA,4,MEDICO,D,4900,15.95,1,0.07,1,4
29,69000,PROPIA,11,PESSOAL,B,6000,11.12,0,0.09,0,5
21,42000,HIPOTECADA,6,EDUCATIVO,A,3500,7.51,0,0.08,0,2
22,45000,ALUGADA,0,EMPREENDIMENTO,B,9000,11.48,0,0.2,0,4
42,39996,HIPOTECADA,2,"MELHORA DO LAR",A,2500,5.42,0,0.06,0,12
26,40000,HIPOTECADA,6,EMPREENDIMENTO,C,10750,12.84,0,0.27,1,4
24,46325,HIPOTECADA,6,MEDICO,A,3600,7.68,0,0.08,0,4
30,144600,ALUGADA,14,EMPREENDIMENTO,B,12000,12.84,0,0.23,,5
32,84456,ALUGADA,5,"MELHORA DO LAR",B,10000,9.88,0,0.12,0,7
25,55000,ALUGADA,0,PESSOAL,A,10000,5.42,0,0.18,0,4
26,96000,ALUGADA,0,"MELHORA DO LAR",B,1000,10.36,0,0.01,0,3
35,58788,HIPOTECADA,8,"PAGAMENTO DE DEBITOS",B,2200,11.99,0,0.04,0,6
22,40000,ALUGADA,1,"PAGAMENTO DE DEBITOS",C,12000,13.22,0,0.3,0,4
26,45000,ALUGADA,10,MEDICO,C,16750,12.41,1,0.37,0,3
25,60000,ALUGADA,3,EMPREENDIMENTO,C,3000,13.47,1,0.05,1,3
23,42504,ALUGADA,0,MEDICO,B,18250,10.25,1,0.43,0,3
36,83625,HIPOTECADA,6,PESSOAL,A,13200,7.51,0,0.16,0,12
30,90722,HIPOTECADA,6,EMPREENDIMENTO,A,10000,6.91,0,0.11,0,8
23,60000,HIPOTECADA,3,MEDICO,A,4000,7.66,0,0.07,0,2
26,97700,HIPOTECADA,1,"PAGAMENTO DE DEBITOS",A,10400,9.32,0,0.11,0,3
23,59928,PROPIA,7,EDUCATIVO,A,18000,6.91,0,0.3,0,3
36,44000,ALUGADA,4,"PAGAMENTO DE DEBITOS",D,8000,17.49,1,0.18,0,15
23,79000,ALUGADA,4,MEDICO,B,5600,11.12,0,0.07,0,4
29,105000,HIPOTECADA,13,MEDICO,A,12000,7.88,0,0.11,0,10
23,50000,ALUGADA,1,"PAGAMENTO DE DEBITOS",,35000,19.69,1,NULL,0,9
36,80000,ALUGADA,20,EMPREENDIMENTO,B,21000,11.36,0,0.26,0,12
24,65000,HIPOTECADA,NULL,EMPREENDIMENTO,A,4000,NULL,0,0.05,0,4
49,105000,HIPOTECADA,1,"PAGAMENTO DE DEBITOS",A,11000,9.32,0,0.1,0,13
27,175000,HIPOTECADA,11,EMPREENDIMENTO,B,21000,NULL,0,0.12,0,6
22,67000,PROPIA,5,EDUCATIVO,D,7500,16.29,0,0.11,1,3
25,78000,ALUGADA,3,"PAGAMENTO DE DEBITOS",A,5000,7.66,0,0.06,0,3
34,109800,HIPOTECADA,12,"PAGAMENTO DE DEBITOS",B,10000,10.99,0,0.09,0,8
21,43008,HIPOTECADA,0,EMPREENDIMENTO,D,11200,15.31,0,0.26,0,3
35,93000,ALUGADA,12,EMPREENDIMENTO,C,14000,13.16,0,0.15,0,6
31,17000,ALUGADA,3,EMPREENDIMENTO,B,4575,11.48,1,0.27,0,7
22,31500,ALUGADA,5,EDUCATIVO,B,13200,11.71,1,0.42,0,4
22,36000,ALUGADA,1,EMPREENDIMENTO,A,6000,7.51,0,0.17,0,4
26,100000,HIPOTECADA,5,EDUCATIVO,B,24000,10.99,0,0.24,0,4
25,62400,HIPOTECADA,4,"MELHORA DO LAR",B,2000,10.99,0,0.03,0,4
22,74500,HIPOTECADA,6,EMPREENDIMENTO,C,8000,15.96,0,0.11,0,3
23,105000,HIPOTECADA,5,EDUCATIVO,E,15000,16.82,0,0.14,1,4
25,68500,ALUGADA,4,EDUCATIVO,C,12000,13.16,1,0.18,1,2
22,160000,ALUGADA,6,PESSOAL,A,20000,7.49,0,0.13,0,4
27,42000,ALUGADA,9,PESSOAL,A,8000,7.29,0,0.19,0,6
26,54000,ALUGADA,2,EMPREENDIMENTO,D,16000,14.83,1,0.3,0,2
24,75600,HIPOTECADA,5,EMPREENDIMENTO,A,7200,5.99,0,0.1,0,2
28,65000,HIPOTECADA,4,"MELHORA DO LAR",A,2000,7.49,0,0.03,0,6
38,67870,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",B,5000,NULL,0,0.07,0,15
24,65000,HIPOTECADA,9,PESSOAL,C,4200,15.27,0,0.06,0,2
24,162000,HIPOTECADA,8,"PAGAMENTO DE DEBITOS",C,16000,15.96,0,0.1,1,2
32,68000,HIPOTECADA,1,MEDICO,B,6100,10.25,0,0.09,0,7
23,37000,PROPIA,0,EDUCATIVO,A,6000,8.9,0,0.16,0,3
25,19200,,5,"MELHORA DO LAR",B,16000,12.73,0,NULL,0,3
25,64000,ALUGADA,0,"PAGAMENTO DE DEBITOS",E,20000,NULL,1,0.31,1,4
22,NULL,HIPOTECADA,NULL,EDUCATIVO,C,11000,6.03,0,0.17,0,8
34,170000,HIPOTECADA,9,,D,12000,NULL,NULL,0.17,0,2
25,82000,ALUGADA,9,PESSOAL,A,11200,5.42,0,0.14,0,4
36,83000,HIPOTECADA,0,EMPREENDIMENTO,C,13000,11.97,0,0.16,0,14
23,36000,HIPOTECADA,7,PESSOAL,A,7200,5.42,0,0.2,0,2
26,NULL,ALUGADA,2,"MELHORA DO LAR",D,20500,11.03,1,0.63,1,6
22,66000,HIPOTECADA,5,"PAGAMENTO DE DEBITOS",A,8500,7.51,0,0.13,0,2
40,44000,ALUGADA,9,MEDICO,A,6200,5.42,0,0.14,0,17
31,275000,HIPOTECADA,9,PESSOAL,C,25000,13.85,0,0.09,0,6
23,90000,HIPOTECADA,1,"PAGAMENTO DE DEBITOS",C,1500,12.84,0,0.02,0,2
29,42000,HIPOTECADA,5,MEDICO,C,2500,13.98,0,0.06,0,8
24,32000,ALUGADA,2,EDUCATIVO,C,1000,13.06,1,0.03,0,3
22,60000,ALUGADA,2,"PAGAMENTO DE DEBITOS",C,8000,13.49,0,0.13,0,3
39,108000,HIPOTECADA,2,"MELHORA DO LAR",D,20000,14.54,1,0.19,1,14
22,53000,ALUGADA,2,EMPREENDIMENTO,A,9600,7.66,0,0.18,0,4
23,62000,HIPOTECADA,4,MEDICO,B,10000,12.18,0,0.16,0,2
26,66000,HIPOTECADA,7,PESSOAL,B,4000,11.99,0,0.06,0,2
28,NULL,ALUGADA,12,EDUCATIVO,E,14000,6.54,0,NULL,0,6
22,51000,HIPOTECADA,3,"MELHORA DO LAR",B,12000,11.86,1,0.24,0,3
35,25200,ALUGADA,0,PESSOAL,E,7000,15.68,1,0.28,1,7
24,49278,ALUGADA,4,"PAGAMENTO DE DEBITOS",C,11000,13.22,0,0.22,1,2
24,86400,ALUGADA,5,"PAGAMENTO DE DEBITOS",C,2800,14.65,0,0.03,1,4
23,100000,HIPOTECADA,0,PESSOAL,A,7000,8.59,0,0.07,0,3
24,108000,ALUGADA,6,EDUCATIVO,B,8800,10.99,0,0.08,0,4
37,250000,HIPOTECADA,2,EDUCATIVO,C,34000,14.79,0,0.14,0,16
28,36000,ALUGADA,13,MEDICO,A,10000,8.59,0,0.28,0,9
28,30000,ALUGADA,1,EDUCATIVO,C,4800,13.47,0,0.16,0,8
37,55000,ALUGADA,4,PESSOAL,B,3000,NULL,0,0.05,0,14
35,75000,HIPOTECADA,5,PESSOAL,B,5000,8.7,0,0.07,0,9
22,54000,ALUGADA,6,PESSOAL,A,9600,7.9,0,0.18,0,4
24,40000,ALUGADA,4,PESSOAL,C,6000,13.99,0,0.15,1,3
24,85000,HIPOTECADA,1,"PAGAMENTO DE DEBITOS",A,4400,7.4,0,0.05,0,2
22,54566,HIPOTECADA,6,PESSOAL,B,4000,12.53,0,0.07,0,2
26,46800,ALUGADA,0,EDUCATIVO,B,12500,11.86,0,0.27,0,3
36,80000,HIPOTECADA,4,EMPREENDIMENTO,A,10000,6.62,0,0.13,0,14
23,30000,ALUGADA,0,EDUCATIVO,C,8400,14.65,0,0.28,0,3
33,120000,HIPOTECADA,17,PESSOAL,A,15000,5.79,0,0.13,0,9
21,75000,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",A,10000,NULL,0,0.13,0,3
36,130000,ALUGADA,0,MEDICO,B,18000,11.71,0,0.14,0,14
23,124896,HIPOTECADA,5,EMPREENDIMENTO,B,14400,NULL,0,0.12,0,2
22,27600,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",A,8400,7.51,0,0.3,0,3
22,49200,HIPOTECADA,6,EMPREENDIMENTO,A,4800,7.51,0,0.1,0,3
25,30000,ALUGADA,1,EDUCATIVO,B,3075,10.59,0,0.1,0,2
27,15000,ALUGADA,1,"MELHORA DO LAR",B,7000,12.21,1,0.47,0,10
27,90000,ALUGADA,11,"MELHORA DO LAR",B,16000,8.88,0,0.18,0,9
25,51000,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",D,5500,16.77,1,0.11,1,2
31,68000,HIPOTECADA,15,MEDICO,A,13600,7.88,0,0.2,0,5
27,52000,ALUGADA,0,"MELHORA DO LAR",B,5100,10.37,0,0.1,0,7
27,144000,HIPOTECADA,11,EDUCATIVO,D,16000,16.77,0,0.11,1,6
41,125000,ALUGADA,0,"PAGAMENTO DE DEBITOS",C,12000,13.49,0,0.1,1,12
24,35000,HIPOTECADA,3,PESSOAL,D,13000,14.74,0,0.37,0,3
22,33948,ALUGADA,4,MEDICO,A,10000,8.32,1,0.29,0,2
28,70000,HIPOTECADA,12,PESSOAL,A,3000,6.39,0,0.04,0,8
29,43000,HIPOTECADA,13,MEDICO,A,10000,8,0,0.23,0,9
27,36000,ALUGADA,5,EDUCATIVO,B,5000,9.63,0,0.14,0,8
24,151000,HIPOTECADA,8,"MELHORA DO LAR",C,35000,14.27,0,0.23,1,2
30,32000,ALUGADA,3,"MELHORA DO LAR",C,8400,13.98,1,0.26,0,9
24,70000,ALUGADA,2,EDUCATIVO,C,8000,14.72,0,0.11,1,3
28,50176,ALUGADA,3,EMPREENDIMENTO,B,5000,10.59,0,0.1,0,7
25,49200,HIPOTECADA,6,MEDICO,A,NULL,10.65,0,0.23,,2
28,19200,ALUGADA,0,MEDICO,C,9250,14.22,1,0.48,0,9
47,53808,HIPOTECADA,4,"MELHORA DO LAR",B,15000,11.71,0,0.28,0,16
23,55000,ALUGADA,4,EDUCATIVO,B,8000,9.25,0,0.15,0,2
23,75000,ALUGADA,4,PESSOAL,C,6000,13.98,0,0.08,1,2
25,100000,HIPOTECADA,9,PESSOAL,B,17600,10.59,0,0.18,0,3
24,48000,PROPIA,4,EDUCATIVO,A,3000,5.79,0,0.06,0,4
24,61080,HIPOTECADA,8,EMPREENDIMENTO,B,25000,10.59,0,0.41,0,3
29,35000,HIPOTECADA,11,EMPREENDIMENTO,B,5000,10.65,0,0.14,0,9
36,56400,PROPIA,0,PESSOAL,C,20000,13.57,0,0.35,1,12
24,79000,HIPOTECADA,4,PESSOAL,A,8000,5.99,0,0.1,0,3
27,96000,ALUGADA,1,EMPREENDIMENTO,D,25000,16.89,1,0.26,1,10
23,80000,HIPOTECADA,1,EDUCATIVO,C,12000,13.48,0,0.15,1,4
27,54996,PROPIA,2,"MELHORA DO LAR",D,8000,14.11,0,0.15,1,9
22,25000,ALUGADA,2,EDUCATIVO,A,8400,6.62,1,0.34,0,2
28,79995,PROPIA,3,PESSOAL,C,15000,NULL,0,0.19,0,10
33,60000,HIPOTECADA,4,PESSOAL,B,6300,9.62,0,0.1,0,10
29,240000,HIPOTECADA,11,PESSOAL,D,35000,14.91,0,0.15,0,6
60,98000,ALUGADA,1,"PAGAMENTO DE DEBITOS",D,15000,16.29,1,0.15,1,25
28,41600,PROPIA,0,EMPREENDIMENTO,B,13000,11.58,0,0.31,0,9
23,64000,ALUGADA,2,PESSOAL,B,16000,10.74,0,0.25,0,3
28,50004,PROPIA,4,EDUCATIVO,A,10000,7.49,0,0.2,0,5
31,50000,ALUGADA,4,EDUCATIVO,E,6800,19.29,0,0.14,0,8
27,31200,ALUGADA,0,EMPREENDIMENTO,C,6000,13.49,0,0.19,1,7
33,50000,ALUGADA,2,"PAGAMENTO DE DEBITOS",B,14000,10.62,0,0.28,0,9
29,50000,HIPOTECADA,4,MEDICO,A,10000,6.03,0,0.2,0,5
25,153000,HIPOTECADA,9,EDUCATIVO,C,14500,13.85,0,0.09,0,3
23,63150,HIPOTECADA,7,MEDICO,B,12000,9.91,0,0.19,0,2
25,48000,ALUGADA,2,MEDICO,C,6000,12.99,0,0.13,1,3
24,9600,ALUGADA,5,PESSOAL,A,1000,8.49,1,0.1,0,4
24,16800,HIPOTECADA,NULL,,A,7500,8.9,NULL,0.09,0,6
29,35000,ALUGADA,4,"PAGAMENTO DE DEBITOS",C,15000,13.22,1,0.43,0,5
23,95620,HIPOTECADA,7,EDUCATIVO,D,13500,14.96,0,0.14,1,4
29,143000,HIPOTECADA,2,"MELHORA DO LAR",A,16800,6.17,0,0.12,0,9
22,28000,ALUGADA,7,EMPREENDIMENTO,B,7900,9.99,0,0.28,0,2
21,38000,ALUGADA,5,EMPREENDIMENTO,B,3500,10.59,0,0.09,0,3
26,126000,HIPOTECADA,3,PESSOAL,A,11000,7.14,0,0.09,0,4
26,56000,ALUGADA,1,PESSOAL,A,5100,8,0,0.09,0,4
41,132000,HIPOTECADA,3,"PAGAMENTO DE DEBITOS",C,8000,13.49,0,0.06,1,17
27,83300,HIPOTECADA,3,MEDICO,D,12000,15.21,1,0.12,0,6
32,70000,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,9450,10.83,0,0.14,0,10
22,72000,HIPOTECADA,3,EDUCATIVO,A,8400,5.42,0,0.12,0,2
28,110000,HIPOTECADA,12,EMPREENDIMENTO,B,15000,10,0,0.14,0,10
25,44400,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",A,6000,6.03,0,0.14,0,2
29,220000,HIPOTECADA,13,"PAGAMENTO DE DEBITOS",B,8500,10.37,0,0.04,0,5
22,34500,ALUGADA,0,"PAGAMENTO DE DEBITOS",C,10000,13.79,0,0.29,0,2
30,30000,ALUGADA,4,"PAGAMENTO DE DEBITOS",D,12000,15.21,1,0.4,1,6
25,50500,ALUGADA,0,MEDICO,B,1500,11.89,0,0.03,0,3
23,57500,ALUGADA,2,MEDICO,B,9000,10.37,0,0.16,0,3
34,91800,HIPOTECADA,0,MEDICO,F,25000,15.83,1,0.23,1,9
36,46000,HIPOTECADA,3,EMPREENDIMENTO,A,8000,5.42,0,0.17,0,15
22,46104,ALUGADA,4,EDUCATIVO,A,8775,7.29,0,0.19,0,2
22,60000,HIPOTECADA,3,"PAGAMENTO DE DEBITOS",A,15000,7.49,0,0.25,0,4
30,17280,HIPOTECADA,0,PESSOAL,C,2000,NULL,0,0.12,0,7
24,100000,HIPOTECADA,9,EMPREENDIMENTO,A,12800,5.79,0,0.13,0,4
25,46000,ALUGADA,9,PESSOAL,A,7000,8.49,0,0.15,0,2
24,35000,HIPOTECADA,5,"PAGAMENTO DE DEBITOS",A,4800,5.42,0,0.14,0,3
27,NULL,HIPOTECADA,10,MEDICO,A,NULL,12.69,0,0.11,0,4
32,66000,ALUGADA,4,MEDICO,B,10000,11.71,0,0.15,0,9
26,55000,HIPOTECADA,10,EMPREENDIMENTO,A,10000,7.49,0,0.18,0,2
33,62000,ALUGADA,1,PESSOAL,A,3000,6.99,0,0.05,0,9
22,32000,ALUGADA,0,PESSOAL,D,7000,NULL,1,0.22,1,4
22,34992,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,5000,NULL,0,0.14,0,2
22,42500,ALUGADA,1,EDUCATIVO,C,9600,11.22,0,0.23,1,2
37,110000,HIPOTECADA,0,MEDICO,B,24000,11.36,0,0.22,0,11
27,58000,ALUGADA,0,EDUCATIVO,C,4600,13.99,0,0.08,0,8
23,42000,HIPOTECADA,7,EDUCATIVO,D,10000,14.59,0,0.24,1,2
27,100000,ALUGADA,12,EMPREENDIMENTO,B,16000,11.11,0,0.16,0,5
28,20000,ALUGADA,3,EMPREENDIMENTO,C,3000,NULL,0,0.15,1,6
22,14400,ALUGADA,3,"MELHORA DO LAR",B,8000,9.99,1,0.56,0,4
25,40000,HIPOTECADA,9,"MELHORA DO LAR",B,8000,NULL,0,0.2,0,4
23,160000,HIPOTECADA,2,EDUCATIVO,D,25000,15.65,0,0.16,1,2
58,33600,ALUGADA,6,EDUCATIVO,C,1500,14.79,0,0.04,0,28
37,88824,HIPOTECADA,8,EMPREENDIMENTO,A,3600,6.62,0,0.04,0,17
22,32004,HIPOTECADA,6,EDUCATIVO,B,10000,10.83,0,0.31,0,3
22,80000,HIPOTECADA,6,PESSOAL,A,5000,7.14,0,0.06,0,2
23,36100,ALUGADA,2,EDUCATIVO,A,5000,7.49,0,0.14,0,4
21,33996,ALUGADA,3,PESSOAL,B,5000,9.25,1,0.15,0,3
32,55000,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,18000,10.38,1,0.33,0,7
29,27919,ALUGADA,NULL,EMPREENDIMENTO,B,5000,NULL,0,0.18,0,10
23,10000,ALUGADA,0,"MELHORA DO LAR",D,2500,14.59,1,0.25,1,3
31,65000,HIPOTECADA,15,EDUCATIVO,A,7750,7.51,0,0.12,0,8
33,121000,HIPOTECADA,0,EDUCATIVO,C,17600,13.57,0,0.15,0,5
25,99996,HIPOTECADA,3,,A,12000,NULL,0,0.16,0,4
22,60000,ALUGADA,0,"PAGAMENTO DE DEBITOS",C,9000,NULL,0,0.15,0,2
24,48800,HIPOTECADA,7,"PAGAMENTO DE DEBITOS",A,9000,7.49,0,0.18,0,2
24,65000,ALUGADA,5,MEDICO,A,12000,8.9,0,0.18,0,3
22,29100,ALUGADA,2,EMPREENDIMENTO,D,6250,16.07,1,0.21,0,4
25,120000,ALUGADA,9,EDUCATIVO,A,30000,7.9,0,0.25,0,4
30,30000,HIPOTECADA,3,EMPREENDIMENTO,A,5000,NULL,0,0.17,0,10
34,135000,ALUGADA,6,"MELHORA DO LAR",E,20000,17.74,0,0.15,1,8
24,27600,HIPOTECADA,1,PESSOAL,C,2000,14.27,0,0.07,1,2
25,55344,ALUGADA,2,"MELHORA DO LAR",B,18000,10.99,1,0.33,0,4
23,42000,HIPOTECADA,1,PESSOAL,C,5750,13.57,0,0.14,0,2
25,60000,HIPOTECADA,4,"PAGAMENTO DE DEBITOS",C,1200,13.49,0,0.02,0,4
22,70000,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",A,8400,6.99,0,0.12,0,4
24,43995,ALUGADA,NULL,PESSOAL,C,7400,13.99,1,0.17,1,4
23,39000,ALUGADA,3,"PAGAMENTO DE DEBITOS",D,5000,15.37,1,0.13,1,4
26,45000,ALUGADA,2,PESSOAL,C,10000,NULL,0,0.22,0,3
24,40000,HIPOTECADA,4,MEDICO,B,3500,8.88,0,0.09,0,2
26,49200,ALUGADA,NULL,"PAGAMENTO DE DEBITOS",C,12000,15.23,0,0.24,1,3
22,69000,HIPOTECADA,6,"PAGAMENTO DE DEBITOS",D,10000,15.62,1,0.14,0,3
28,126000,HIPOTECADA,2,"MELHORA DO LAR",B,12000,11.71,0,0.1,0,8
25,47000,ALUGADA,0,MEDICO,B,8000,NULL,0,0.1,0,6
29,NULL,HIPOTECADA,0,,A,7100,7.88,0,0.17,0,10
22,40058,HIPOTECADA,5,EMPREENDIMENTO,B,6000,9.91,0,0.15,0,2
40,95892,PROPIA,19,MEDICO,B,15000,12.18,0,0.16,0,14
27,45000,ALUGADA,1,MEDICO,C,8000,13.85,0,0.18,0,10
26,130000,HIPOTECADA,5,PESSOAL,D,35000,18.25,0,0.27,1,4
22,52800,ALUGADA,1,PESSOAL,A,2100,6.76,0,0.04,0,2
29,35000,ALUGADA,4,MEDICO,A,11000,8.59,1,0.31,0,10
30,58000,HIPOTECADA,2,MEDICO,A,13200,NULL,0,0.23,0,10
24,24000,ALUGADA,0,"MELHORA DO LAR",D,7750,17.27,1,0.32,0,3
23,32000,HIPOTECADA,7,EDUCATIVO,B,10000,11.71,0,0.31,0,2
26,54500,ALUGADA,7,EDUCATIVO,A,2400,9.32,0,0.04,0,3
28,65000,ALUGADA,3,"MELHORA DO LAR",B,7000,12.69,0,0.11,0,10
28,28800,ALUGADA,2,EMPREENDIMENTO,B,5000,10.65,0,0.17,0,9
40,172800,ALUGADA,9,"PAGAMENTO DE DEBITOS",B,20000,NULL,0,0.12,0,13
23,47000,ALUGADA,0,EMPREENDIMENTO,A,5000,8.9,0,0.11,0,2
NULL,50950,,5,"MELHORA DO LAR",B,3000,10.25,0,0.03,0,3
22,98000,HIPOTECADA,1,"PAGAMENTO DE DEBITOS",D,25000,NULL,1,0.26,0,4
31,88560,HIPOTECADA,16,EDUCATIVO,A,9000,7.29,0,0.1,0,8
27,65304,HIPOTECADA,6,"MELHORA DO LAR",A,5300,7.51,0,0.08,0,10
23,40000,HIPOTECADA,7,PESSOAL,B,4000,10.99,0,0.1,0,4
28,147500,HIPOTECADA,12,"PAGAMENTO DE DEBITOS",B,10000,11.12,0,0.07,0,7
23,80004,HIPOTECADA,2,EMPREENDIMENTO,B,19000,10.62,0,0.24,0,2
22,46968,ALUGADA,1,PESSOAL,C,8500,NULL,1,0.18,0,4
27,82500,HIPOTECADA,3,"PAGAMENTO DE DEBITOS",A,11100,8.94,0,0.13,0,7
27,50000,ALUGADA,0,PESSOAL,A,18000,8.49,1,0.36,0,9
32,36500,ALUGADA,2,"PAGAMENTO DE DEBITOS",E,20000,NULL,1,0.55,1,8
23,118000,HIPOTECADA,4,EMPREENDIMENTO,C,12000,13.11,0,0.1,0,2
NULL,100000,ALUGADA,4,EDUCATIVO,B,14000,NULL,0,0.24,0,7
31,83300,HIPOTECADA,9,MEDICO,D,10000,NULL,1,0.1,1,5
25,45000,HIPOTECADA,0,"PAGAMENTO DE DEBITOS",A,4325,6.91,0,0.1,0,3
27,68000,HIPOTECADA,4,"MELHORA DO LAR",D,30000,15.99,0,0.44,0,7
23,30000,PROPIA,0,PESSOAL,B,3000,11.14,0,0.1,0,3
28,92000,HIPOTECADA,0,EDUCATIVO,C,6000,NULL,0,0.07,0,7
35,26400,ALUGADA,4,PESSOAL,B,8000,NULL,0,0.3,0,8
25,72000,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",B,4800,10.65,0,0.07,0,3
23,200000,HIPOTECADA,0,PESSOAL,A,5000,7.43,0,0.03,0,4
29,125000,HIPOTECADA,0,"MELHORA DO LAR",A,10000,5.79,0,0.08,0,10
29,42996,ALUGADA,5,EMPREENDIMENTO,C,6000,15.96,1,0.14,0,5
28,70000,HIPOTECADA,2,EMPREENDIMENTO,A,5600,6.62,0,0.08,0,5
28,48000,HIPOTECADA,1,EDUCATIVO,A,10000,6.92,0,0.21,0,8
24,101400,HIPOTECADA,0,PESSOAL,A,6400,NULL,0,0.06,0,3
23,42000,HIPOTECADA,1,PESSOAL,C,5750,13.57,0,0.14,0,3
